  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake                gwsoiln          gwsoilp
   366    12    31  2020     737       0  hru0737        0.000       0.000     -15.854     -16.583          148.853           14.779            0.000            0.219           11.104           -4.480            1.927            4.682            1.168           39.143            9.859          190.793           32.873            0.000            0.000
   366    12    31  2020     738       0  hru0738        0.000       0.000       1.830      -3.812          184.721           63.489            0.000            0.118            9.631           18.729            2.014            3.928            1.159           39.045            9.832          156.871           30.386            0.000            0.000
   366    12    31  2020     739       0  hru0739        0.000       0.000       2.775      -1.633          184.721           63.489            0.000            0.419           12.455           16.495            2.350            4.390            1.240           39.045            9.832          158.428           29.565            0.000            0.000
   366    12    31  2020     740       0  hru0740        0.000       0.000      -6.148      -8.780           96.618           22.049            0.000            0.057            5.988            0.585            1.042            4.762            1.625           39.006            9.821          147.285           28.793            0.000            0.000
   366    12    31  2020     741       0  hru0741        0.000       0.000      -5.137      -9.434           96.618           22.049            0.000            0.420           11.210           -3.456            1.930            3.249            1.488           39.006            9.821          148.624           27.710            0.000            0.000
   366    12    31  2020     742       0  hru0742        0.000       0.000      -5.763      -8.714           96.618           22.049            0.000            0.063            6.002            0.622            1.046            5.071            1.708           39.006            9.821          146.523           28.286            0.000            0.000
   366    12    31  2020     743       0  hru0743        0.000       0.000      -5.894      -8.687           96.618           22.049            0.000            0.060            5.985            0.568            1.040            4.597            1.652           39.006            9.821          146.843           28.478            0.000            0.000
   366    12    31  2020     744       0  hru0744        0.000       0.000      -5.134      -7.194           96.618           22.049            0.000            0.262            9.138           -1.713            1.575            5.656            1.614           38.992            9.818          150.480           27.668            0.000            0.000
   366    12    31  2020     745       0  hru0745        0.000       0.000      -7.801      -8.280           72.209           16.632            0.000            0.165            8.957           -2.157            1.551            3.010            1.329           38.992            9.818          126.647           25.396            0.000            0.000
   366    12    31  2020     746       0  hru0746        0.000       0.000     -12.927     -13.063          119.256           18.843            0.000            0.378           10.458           -4.670            1.803            3.443            1.313           39.006            9.821          171.558           34.318            0.000            0.000
   366    12    31  2020     747       0  hru0747        0.000       0.000     -13.887     -12.098          119.256           18.843            0.000            0.061            5.572           -0.851            0.972            3.821            1.479           39.006            9.821          168.717           35.403            0.000            0.000
   366    12    31  2020     748       0  hru0748        0.000       0.000     -11.841     -10.241          119.256           18.843            0.000            0.223            8.645           -3.099            1.493            6.078            1.660           38.992            9.818          174.459           33.356            0.000            0.000
   366    12    31  2020     749       0  hru0749        0.000       0.000      -7.661      -8.203           72.209           16.632            0.000            0.165            8.950           -2.116            1.548            3.128            1.362           38.944            9.805          126.756           25.268            0.000            0.000
   366    12    31  2020     750       0  hru0750        0.000       0.000      -7.785      -8.282           72.209           16.632            0.000            0.158            8.954           -2.187            1.551            2.950            1.195           38.944            9.805          126.785           25.240            0.000            0.000
   366    12    31  2020     751       0  hru0751        0.000       0.000     -12.308     -12.891          123.200           17.156            0.000            0.499           10.642           -4.647            1.833            3.981            1.660           39.006            9.821          171.260           32.161            0.000            0.000
   366    12    31  2020     752       0  hru0752        0.000       0.000     -13.731     -12.119          123.200           17.156            0.000            0.066            5.672           -0.673            0.985            4.759            1.823           38.966            9.811          173.043           33.793            0.000            0.000
   366    12    31  2020     753       0  hru0753        0.000       0.000     -12.075     -10.011          123.200           17.156            0.000            0.278            8.686           -3.167            1.499            5.998            1.655           38.992            9.818          177.264           32.112            0.000            0.000
   366    12    31  2020     754       0  hru0754        0.000       0.000     -12.972     -11.885          119.256           18.843            0.000            0.073            5.684           -0.818            0.990            4.113            1.640           39.006            9.821          167.440           34.106            0.000            0.000
   366    12    31  2020     755       0  hru0755        0.000       0.000      -4.318      -7.249           76.788           22.839            0.000            0.386            8.644           -3.873            1.496            1.937            0.978           38.992            9.818          122.087           26.406            0.000            0.000
   366    12    31  2020     756       0  hru0756        0.000       0.000     -12.098     -10.029          112.712           20.330            0.000            0.187            9.218           -1.298            1.613            6.991            2.384           38.944            9.805          170.399           35.971            0.000            0.000
   366    12    31  2020     757       0  hru0757        0.000       0.000      -6.387      -6.589           78.318           16.618            0.000            0.306            8.844           -3.135            1.529            1.680            1.077           39.001            9.820          126.199           23.817            0.000            0.000
   366    12    31  2020     758       0  hru0758        0.000       0.000       3.127      -0.482          191.776           57.099            0.000            5.285           16.357           14.162            3.019            1.777            0.549           38.845            9.777          121.218           27.098            0.000            0.000
   366    12    31  2020     759       0  hru0759        0.000       0.000       6.391      -0.016          184.053           62.908            0.000            0.646           14.662           17.958            2.766            4.071            1.479           38.850            9.779          169.284           26.174            0.000            0.000
   366    12    31  2020     760       0  hru0760        0.000       0.000       1.300      -1.915          169.182           56.269            0.000            1.106           13.684           14.815            2.590            4.533            2.125           38.850            9.779          155.613           31.190            0.000            0.000
   366    12    31  2020     761       0  hru0761        0.000       0.000       8.083      -0.287          170.212           75.025            0.000            0.052            9.648           19.338            2.047            4.162            1.256           39.114            9.851          143.024           30.584            0.000            0.000
   366    12    31  2020     762       0  hru0762        0.000       0.000       8.612      -0.908          170.212           75.025            0.000            0.097           15.206           15.148            2.861            4.027            1.264           39.114            9.851          143.761           30.491            0.000            0.000
   366    12    31  2020     763       0  hru0763        0.000       0.000       9.663       0.756          170.212           75.025            0.000            0.083            9.677           19.310            2.060            3.836            1.110           39.114            9.851          137.272           28.535            0.000            0.000
   366    12    31  2020     764       0  hru0764        0.000       0.000      -4.691      -7.072            0.000            0.000            0.000            0.427           18.024           -5.170            3.054           52.374            6.826           39.114            9.851          101.745           13.304            0.000            0.000
   366    12    31  2020     765       0  hru0765        0.000       0.000      -5.616      -6.338            0.000            0.000            0.000            0.455            9.775            0.227            1.638           43.114            5.651           39.114            9.851           84.074           11.066            0.000            0.000
   366    12    31  2020     766       0  hru0766        0.000       0.000      -5.649      -6.307            0.000            0.000            0.000            0.354            9.763            0.612            1.633           44.875            5.885           39.114            9.851           88.394           11.579            0.000            0.000
   366    12    31  2020     767       0  hru0767        0.000       0.000      -0.230      -4.359          156.045           53.572            0.000            0.066            9.755           17.983            2.043            4.332            1.966           39.114            9.851          148.127           28.966            0.000            0.000
   366    12    31  2020     768       0  hru0768        0.000       0.000      -2.067      -5.623           88.162           16.824            0.000            1.704           20.382          -11.792            3.495            9.941            2.121           39.114            9.851          139.412           21.957            0.000            0.000
   366    12    31  2020     769       0  hru0769        0.000       0.000       1.883      -3.476           99.368           39.006            0.000            1.091           21.679            0.202            3.803           10.552            2.240           39.036            9.830          122.874           21.396            0.000            0.000
   366    12    31  2020     770       0  hru0770        0.000       0.000      10.953       1.753          149.755           64.568            0.000            2.843           22.517            6.323            3.993            4.367            1.279           39.036            9.830          129.465           23.388            0.000            0.000
   366    12    31  2020     771       0  hru0771        0.000       0.000      -4.478      -6.612          202.279           67.556            0.000            0.557           21.892            8.863            3.970            2.721            1.017           39.036            9.830          183.854           41.637            0.000            0.000
   366    12    31  2020     772       0  hru0772        0.000       0.000      -3.319      -5.774          202.279           67.556            0.000            0.919           22.171           11.167            4.032            2.722            0.987           39.114            9.851          186.732           40.307            0.000            0.000
   366    12    31  2020     773       0  hru0773        0.000       0.000      -4.960      -6.490          202.279           67.556            0.000            1.028           22.283           11.227            4.052            2.580            0.956           39.114            9.851          186.719           42.309            0.000            0.000
   366    12    31  2020     774       0  hru0774        0.000       0.000      -2.914      -8.012          202.279           67.556            0.000            0.000           27.782            6.861            4.984            2.415            0.914           39.036            9.830          177.622           37.317            0.000            0.000
   366    12    31  2020     775       0  hru0775        0.000       0.000      19.019       7.356          179.247           76.270            0.000            1.299           22.313           10.155            3.990            4.145            1.016           39.036            9.830          148.223           20.948            0.000            0.000
   366    12    31  2020     776       0  hru0776        0.000       0.000      -3.959      -8.758          100.742           14.328            0.000            0.000           25.210          -17.019            4.317           10.816            1.738           39.036            9.830          140.947           21.949            0.000            0.000
   366    12    31  2020     777       0  hru0777        0.000       0.000       8.299      -1.163          183.490           70.834            0.000            0.486           13.972           17.358            2.652            2.543            1.253           38.770            9.757          158.217           26.947            0.000            0.000
   366    12    31  2020     778       0  hru0778        0.000       0.000      14.244       3.206          179.671           73.988            0.000            1.100           14.900           17.884            2.773            3.448            0.994           38.770            9.757          156.714           22.425            0.000            0.000
   366    12    31  2020     779       0  hru0779        0.000       0.000       7.768       0.186          208.262           81.083            0.000            1.899           22.725           12.049            4.088            3.212            0.884           38.770            9.757          177.384           34.823            0.000            0.000
   366    12    31  2020     780       0  hru0780        0.000       0.000      -5.933      -7.321            0.000            0.000            0.000            0.482           10.815            0.396            1.807           47.437            6.235           39.085            9.843           93.757           12.282            0.000            0.000
   366    12    31  2020     781       0  hru0781        0.000       0.000      -5.870      -7.333            0.000            0.000            0.000            0.589           10.865            0.071            1.817           45.635            6.004           39.036            9.830           89.353           11.758            0.000            0.000
   366    12    31  2020     782       0  hru0782        0.000       0.000      -5.880      -7.337            0.000            0.000            0.000            0.493           10.811            0.318            1.807           46.876            6.159           39.085            9.843           92.081           12.095            0.000            0.000
   366    12    31  2020     783       0  hru0783        0.000       0.000     -10.202      -6.397          262.919           87.640            0.000            0.059           13.804           20.789            2.962            0.558            0.157           38.942            9.804          212.339           58.551            0.000            0.000
   366    12    31  2020     784       0  hru0784        0.000       0.000      -5.472      -9.086          114.537           20.051            0.000            0.024            6.085            1.507            1.060            3.922            2.110           38.317            9.633          163.306           26.989            0.000            0.000
   366    12    31  2020     785       0  hru0785        0.000       0.000      -9.511     -11.730          115.699           14.554            0.000            0.075            5.634           -0.094            0.977            3.339            1.540           38.317            9.633          158.631           26.046            0.000            0.000
   366    12    31  2020     786       0  hru0786        0.000       0.000      -0.994      -6.757          106.343           22.421            0.000            0.043            5.865            0.808            1.010            3.085            1.245           38.281            9.623          154.196           22.743            0.000            0.000
   366    12    31  2020     787       0  hru0787        0.000       0.000     -13.617      -9.303           79.673           19.918            0.000            0.014            8.491           -5.939            1.453            3.203            0.832           38.972            9.812          137.805           37.704            0.000            0.000
   366    12    31  2020     788       0  hru0788        0.000       0.000     -16.480     -16.264          154.027           16.492            0.000            0.172           10.007           -3.852            1.730            6.472            1.444           38.256            9.616          206.117           36.332            0.000            0.000
   366    12    31  2020     789       0  hru0789        0.000       0.000     -17.476     -17.898          154.027           16.492            0.000            0.298            6.842           -1.629            1.189            6.079            1.536           38.256            9.616          197.769           36.071            0.000            0.000
   366    12    31  2020     790       0  hru0790        0.000       0.000     -14.314     -14.430          139.289           18.497            0.000            0.287            6.868           -1.073            1.199            5.022            2.124           38.256            9.616          179.882           35.833            0.000            0.000
   366    12    31  2020     791       0  hru0791        0.000       0.000     -16.458     -16.109          154.027           16.492            0.000            0.121            9.696           -3.703            1.675            7.522            1.965           38.256            9.616          206.149           37.145            0.000            0.000
   366    12    31  2020     792       0  hru0792        0.000       0.000      -7.167     -10.380          115.472           20.210            0.000            0.464           11.819           -2.971            2.045            5.018            2.098           37.904            9.520          166.437           29.354            0.000            0.000
   366    12    31  2020     793       0  hru0793        0.000       0.000      -7.283      -9.816          123.195           20.210            0.000            0.527           11.506           -5.390            1.975            4.165            1.171           37.904            9.520          171.772           28.665            0.000            0.000
   366    12    31  2020     794       0  hru0794        0.000       0.000      -5.830      -9.364          110.842           19.367            0.000            0.503           11.917           -3.206            2.055            3.492            1.620           37.951            9.533          159.843           26.262            0.000            0.000
   366    12    31  2020     795       0  hru0795        0.000       0.000      -6.069     -10.918          110.842           19.367            0.000            0.189            7.172            0.333            1.243            5.220            1.974           37.951            9.533          157.259           25.845            0.000            0.000
   366    12    31  2020     796       0  hru0796        0.000       0.000      -2.340      -7.329          116.951           21.219            0.000            1.858           12.399           -4.754            2.130            5.045            1.519           37.951            9.533          143.575           23.347            0.000            0.000
   366    12    31  2020     797       0  hru0797        0.000       0.000      -4.871      -3.398          171.296           49.795            0.000            0.118            6.984            5.511            1.453            2.643            0.523           37.704            9.465          167.574           39.530            0.000            0.000
   366    12    31  2020     798       0  hru0798        0.000       0.000      -7.718      -4.290          171.296           49.795            0.000            0.065            6.909            6.028            1.447            2.823            0.550           37.704            9.465          180.976           44.243            0.000            0.000
   366    12    31  2020     799       0  hru0799        0.000       0.000      -8.417      -4.318          171.296           49.795            0.000            0.001            6.515            6.460            1.372            2.742            0.547           38.321            9.634          189.112           46.947            0.000            0.000
   366    12    31  2020     800       0  hru0800        0.000       0.000       3.092      -3.567          171.296           49.795            0.000            0.584            6.936            2.463            1.398            2.090            0.402           38.321            9.634           98.024           21.712            0.000            0.000
   366    12    31  2020     801       0  hru0801        0.000       0.000      -8.689      -4.632          171.296           49.795            0.000            0.025            6.746            6.255            1.417            2.741            0.547           37.704            9.465          187.073           46.556            0.000            0.000
   366    12    31  2020     802       0  hru0802        0.000       0.000       6.653      -2.138          171.296           49.795            0.000            0.895            7.057            1.746            1.410            1.542            0.272           37.704            9.465           64.740           14.563            0.000            0.000
   366    12    31  2020     803       0  hru0803        0.000       0.000      -8.488      -4.192          171.296           49.795            0.000            0.000            6.475            6.571            1.366            2.810            0.551           37.704            9.465          189.273           47.158            0.000            0.000
   366    12    31  2020     804       0  hru0804        0.000       0.000      10.158       3.177          177.548           66.560            0.000            1.044           14.820           17.488            2.802            6.308            1.679           38.555            9.698          156.401           24.796            0.000            0.000
   366    12    31  2020     805       0  hru0805        0.000       0.000       7.716      -0.052          177.548           66.560            0.000            0.147            9.985           21.285            2.088            4.393            1.739           38.555            9.698          159.502           26.934            0.000            0.000
   366    12    31  2020     806       0  hru0806        0.000       0.000      22.861       7.468          177.548           66.560            0.000            4.276           16.392            5.779            3.001            2.733            0.267           38.555            9.698           23.397            2.345            0.000            0.000
   366    12    31  2020     807       0  hru0807        0.000       0.000       8.781       0.681          177.548           66.560            0.000            0.501           10.228           21.115            2.125            5.998            1.598           38.555            9.698          160.582           25.582            0.000            0.000
   366    12    31  2020     808       0  hru0808        0.000       0.000      -1.132      -7.425           98.481           21.518            0.000            3.037           11.572           -6.005            1.989            4.337            1.016           38.865            9.783          124.530           20.932            0.000            0.000
   366    12    31  2020     809       0  hru0809        0.000       0.000       1.420      -6.249           92.962           24.566            0.000            2.811           11.403           -6.093            1.960            2.944            0.906           39.037            9.830          121.784           20.761            0.000            0.000
   366    12    31  2020     810       0  hru0810        0.000       0.000       5.365      -4.452           92.962           24.566            0.000            4.463           11.824           -7.433            2.024            2.612            0.603           39.037            9.830           90.412           14.454            0.000            0.000
   366    12    31  2020     811       0  hru0811        0.000       0.000       1.779      -6.031           92.962           24.566            0.000            2.751           11.440           -6.078            1.966            2.589            0.842           39.037            9.830          120.445           20.247            0.000            0.000
   366    12    31  2020     812       0  hru0812        0.000       0.000       8.807      -0.339          232.378           88.968            0.000            0.000           29.613            8.315            5.362            3.409            0.506           39.045            9.832          185.682           37.865            0.000            0.000
   366    12    31  2020     813       0  hru0813        0.000       0.000       3.468      -0.988          232.378           88.968            0.000            0.301           12.843           19.888            2.600            3.073            0.629           39.045            9.832          179.720           42.770            0.000            0.000
   366    12    31  2020     814       0  hru0814        0.000       0.000      -4.509      -6.678            0.000            0.000            0.000            1.306           11.195           -2.059            1.887           35.983            4.602           39.067            9.838           70.275            9.010            0.000            0.000
   366    12    31  2020     815       0  hru0815        0.000       0.000      -5.458      -6.482            0.000            0.000            0.000            1.008           10.613            1.029            1.771           50.484            6.619           39.067            9.838           98.407           12.932            0.000            0.000
   366    12    31  2020     816       0  hru0816        0.000       0.000      12.001       1.950          164.248           54.858            0.000            0.000           29.572            2.319            5.199            4.751            1.310           39.143            9.859          108.359           16.882            0.000            0.000
   366    12    31  2020     817       0  hru0817        0.000       0.000       6.591      -2.754          166.502           58.800            0.000            0.000           27.580            3.835            4.847            5.151            1.376           39.067            9.838          143.805           24.625            0.000            0.000
   366    12    31  2020     818       0  hru0818        0.000       0.000      -6.057      -7.228            0.000            0.000            0.000            0.097            5.875            3.573            0.947           43.022            5.673           38.584            9.706           84.462           11.133            0.000            0.000
   366    12    31  2020     819       0  hru0819        0.000       0.000      -1.890      -4.023          151.163           50.542            0.000            0.296           12.495           12.636            2.330           10.944            1.986           38.908            9.795          150.597           28.187            0.000            0.000
   366    12    31  2020     820       0  hru0820        0.000       0.000      -1.117      -3.412          183.960           52.617            0.000            0.309           12.626           17.017            2.380            6.542            1.984           38.966            9.811          175.871           28.908            0.000            0.000
   366    12    31  2020     821       0  hru0821        0.000       0.000      -3.372      -6.996            0.000            0.000            0.000            0.175           12.319           -5.768            2.093           23.792            2.909           38.931            9.801           46.520            5.703            0.000            0.000
   366    12    31  2020     822       0  hru0822        0.000       0.000      15.887       9.054          178.917           70.585            0.000            0.412           13.375           20.198            2.560            3.691            0.932           38.908            9.795          144.441           19.259            0.000            0.000
   366    12    31  2020     823       0  hru0823        0.000       0.000      -0.875      -2.997          183.960           52.617            0.000            0.375           13.249           16.493            2.493            6.468            2.283           38.908            9.795          167.379           28.233            0.000            0.000
   366    12    31  2020     824       0  hru0824        0.000       0.000     -13.666      -9.437           79.673           19.918            0.000            0.033            7.954           -5.549            1.361            2.958            0.785           38.156            9.589          135.443           37.409            0.000            0.000
   366    12    31  2020     825       0  hru0825        0.000       0.000     -11.454     -10.210          215.813           72.369            0.000            0.003           15.109           16.974            3.056            0.821            0.413           38.156            9.589          184.650           51.069            0.000            0.000
   366    12    31  2020     826       0  hru0826        0.000       0.000      -0.269      -4.597          193.615           63.240            0.000            0.050            9.617           19.875            1.987            5.385            1.559           38.442            9.667          170.815           33.762            0.000            0.000
   366    12    31  2020     827       0  hru0827        0.000       0.000       5.396      -1.407          174.430           66.643            0.000            0.709           13.486           15.280            2.531            4.665            1.549           38.442            9.667          135.116           26.716            0.000            0.000
   366    12    31  2020     828       0  hru0828        0.000       0.000       3.380      -4.091          129.152           15.450            0.000            0.618           12.097           -7.811            2.073            1.984            0.809           38.650            9.724           61.187           12.371            0.000            0.000
   366    12    31  2020     829       0  hru0829        0.000       0.000      11.482       2.056          199.746           78.220            0.000            0.435           14.343           18.929            2.737            3.168            1.138           38.822            9.771          171.668           28.043            0.000            0.000
   366    12    31  2020     830       0  hru0830        0.000       0.000      -2.377      -8.495          111.222           20.887            0.000            0.000           12.641           -4.725            2.175            4.068            1.594           38.441            9.667          147.203           23.299            0.000            0.000
   366    12    31  2020     831       0  hru0831        0.000       0.000     -10.231     -11.818            0.000            0.000            0.000            0.000           12.067           -4.373            2.049           30.713            5.310           38.441            9.667           86.047           16.197            0.000            0.000
   366    12    31  2020     832       0  hru0832        0.000       0.000     -10.530     -13.178          123.422           15.695            0.000            0.000           12.174           -4.878            2.098            3.969            1.471           38.441            9.667          165.981           28.071            0.000            0.000
   366    12    31  2020     833       0  hru0833        0.000       0.000      -7.504      -7.459          120.300           21.020            0.000            0.719            9.897           -3.384            1.712            4.790            2.056           38.217            9.606          168.575           31.742            0.000            0.000
   366    12    31  2020     834       0  hru0834        0.000       0.000      -3.017      -6.620          116.050           25.389            0.000            0.543            9.965           -3.624            1.719            5.352            1.995           38.232            9.610          169.296           29.793            0.000            0.000
   366    12    31  2020     835       0  hru0835        0.000       0.000      -7.246      -7.219          120.300           21.020            0.000            0.878            9.969           -3.377            1.726            5.108            2.009           38.256            9.616          166.162           31.405            0.000            0.000
   366    12    31  2020     836       0  hru0836        0.000       0.000     -10.311     -10.120            0.000            0.000            0.000            0.034            9.186           -2.912            1.561           24.304            4.291           38.256            9.616           77.901           16.200            0.000            0.000
   366    12    31  2020     837       0  hru0837        0.000       0.000       2.055      -4.539          203.270           73.863            0.000            0.007           16.714           16.162            3.125            6.860            1.466           38.567            9.701          182.841           37.779            0.000            0.000
   366    12    31  2020     838       0  hru0838        0.000       0.000     -14.981     -15.382          154.027           16.492            0.000            0.765           11.651           -5.594            2.008            5.189            1.141           38.342            9.640          194.822           33.857            0.000            0.000
   366    12    31  2020     839       0  hru0839        0.000       0.000     -14.186     -16.172          154.027           16.492            0.000            0.162           10.852           -5.431            1.875            4.769            1.285           38.256            9.616          190.979           33.935            0.000            0.000
   366    12    31  2020     840       0  hru0840        0.000       0.000      -6.107      -7.695            0.000            0.000            0.000            0.098            6.332            3.309            1.024           43.799            5.773           39.114            9.851           86.678           11.379            0.000            0.000
   366    12    31  2020     841       0  hru0841        0.000       0.000      -5.869      -8.008            0.000            0.000            0.000            0.090            6.298            1.250            1.037           34.644            4.550           39.114            9.851           68.134            8.941            0.000            0.000
   366    12    31  2020     842       0  hru0842        0.000       0.000     -15.597     -13.209          119.505           16.798            0.000            0.053            5.566           -1.027            0.979            3.733            1.516           39.114            9.851          169.581           35.455            0.000            0.000
   366    12    31  2020     843       0  hru0843        0.000       0.000     -11.045     -11.846          115.655            8.751            0.000            0.640            9.168           -1.626            1.580           22.197            3.180           38.159            9.590          171.013           23.924            0.000            0.000
   366    12    31  2020     844       0  hru0844        0.000       0.000     -15.953     -16.229          154.027           16.492            0.000            0.719           11.398           -5.458            1.968            4.831            1.202           38.159            9.590          197.449           35.029            0.000            0.000
   366    12    31  2020     845       0  hru0845        0.000       0.000       4.220      -2.748          145.705           53.779            0.000            0.191            9.524           14.715            1.906           11.448            2.745           38.421            9.661          143.194           25.647            0.000            0.000
   366    12    31  2020     846       0  hru0846        0.000       0.000      -8.852      -7.996          175.280           58.427            0.000            0.012            8.892           14.283            2.082           11.097            1.618           38.421            9.661          167.901           42.265            0.000            0.000
   366    12    31  2020     847       0  hru0847        0.000       0.000      -0.863      -5.282          179.061           55.688            0.000            0.007            9.197           18.221            1.894            4.024            1.990           38.281            9.623          162.666           31.265            0.000            0.000
   366    12    31  2020     848       0  hru0848        0.000       0.000       4.864      -3.648          183.960           52.617            0.000            0.137           16.742           12.464            3.016           10.957            1.332           37.712            9.467          175.617           20.972            0.000            0.000
   366    12    31  2020     849       0  hru0849        0.000       0.000       3.832      -4.641          183.960           52.617            0.000            0.043           16.089           11.996            2.957            3.650            1.530           37.708            9.466          121.088           21.717            0.000            0.000
   366    12    31  2020     850       0  hru0850        0.000       0.000       5.247      -3.968          183.960           52.617            0.000            0.069           16.421           11.322            3.025            2.275            1.286           38.456            9.671          103.392           19.622            0.000            0.000
   366    12    31  2020     851       0  hru0851        0.000       0.000       9.918       3.681          169.451           64.153            0.000            0.564           13.236           16.778            2.508            4.108            1.119           37.795            9.490          138.725           22.587            0.000            0.000
   366    12    31  2020     852       0  hru0852        0.000       0.000       9.931       3.718          169.451           64.153            0.000            0.547           13.184           16.902            2.493            4.770            1.114           37.795            9.490          143.768           22.809            0.000            0.000
   366    12    31  2020     853       0  hru0853        0.000       0.000       9.854       3.624          169.451           64.153            0.000            0.542           13.145           16.853            2.488            4.624            1.059           37.795            9.490          143.985           22.850            0.000            0.000
   366    12    31  2020     854       0  hru0854        0.000       0.000       9.425       1.251          169.451           64.153            0.000            0.685           14.816           15.430            2.768            2.641            1.076           37.795            9.490          134.223           23.477            0.000            0.000
   366    12    31  2020     855       0  hru0855        0.000       0.000       9.807       2.554          182.278           68.925            0.000            0.684           13.415           17.948            2.547            5.087            1.685           38.159            9.590          147.285           25.386            0.000            0.000
   366    12    31  2020     856       0  hru0856        0.000       0.000      -9.796      -9.520          262.919           87.640            0.000            0.000           24.516           11.771            4.593            0.821            0.210           37.864            9.509          217.650           58.366            0.000            0.000
   366    12    31  2020     857       0  hru0857        0.000       0.000      -8.016      -5.814          262.919           87.640            0.000            0.015            9.733           24.019            2.574            0.488            0.100           37.864            9.509          210.522           55.296            0.000            0.000
   366    12    31  2020     858       0  hru0858        0.000       0.000      13.553       3.755          174.443           71.373            0.000            0.017           14.410           17.872            2.750            2.707            1.078           37.795            9.490          148.049           22.789            0.000            0.000
   366    12    31  2020     859       0  hru0859        0.000       0.000     -17.447     -15.851          150.083           16.492            0.000            0.139           10.225           -4.959            1.765            2.991            1.138           38.880            9.787          193.774           38.046            0.000            0.000
   366    12    31  2020     860       0  hru0860        0.000       0.000     -16.003     -14.490          150.083           16.492            0.000            0.336            9.188           -4.087            1.586            3.041            1.051           38.714            9.742          198.709           35.762            0.000            0.000
   366    12    31  2020     861       0  hru0861        0.000       0.000      -8.652     -10.429          150.083           16.492            0.000            2.583           10.438           -6.499            1.789            3.059            0.771           38.714            9.742          125.731           26.217            0.000            0.000
   366    12    31  2020     862       0  hru0862        0.000       0.000       9.520       2.564          182.278           68.925            0.000            0.419           13.010           18.545            2.478            6.712            1.996           38.949            9.806          153.859           25.993            0.000            0.000
   366    12    31  2020     863       0  hru0863        0.000       0.000       9.445       2.573          182.278           68.925            0.000            0.550           13.054           18.442            2.477            6.895            2.108           38.949            9.806          154.250           26.091            0.000            0.000
   366    12    31  2020     864       0  hru0864        0.000       0.000      -9.054      -9.473          118.949           19.175            0.000            0.317            9.206           -3.777            1.587            5.932            1.423           39.151            9.861          172.463           29.670            0.000            0.000
